,GAME_ID,PERIOD,HOME_PTS,VISITOR_PTS,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,HOME_PCT,VISITOR_PCT
552,0022100152,2,58,63,Curry Free Throw 2 of 2 (21 PTS),,,0.37013,0.62987
553,0022100152,2,58,65,,,Collins 4' Cutting Dunk Shot (18 PTS) (Young 7 AST),0.3231,0.6769
554,0022100152,2,61,65,Curry 31' 3PT Step Back Jump Shot (24 PTS),,,0.40377,0.59623
555,0022100152,2,61,65,,,MISS Bogdanovic 49' 3PT Running Jump Shot,0.40351,0.59649
556,0022100152,2,61,65,,,MISS Bogdanovic 49' 3PT Running Jump Shot,0.40351,0.59649
557,0022100152,2,61,65,,,MISS Bogdanovic 49' 3PT Running Jump Shot,0.40351,0.59649
558,0022100152,2,61,65,,,Hawks Rebound,0.40351,0.59649
559,0022100152,2,61,65,,,Hawks Rebound,0.40351,0.59649
560,0022100152,2,61,65,,,Hawks Rebound,0.40351,0.59649
561,0022100152,2,61,65,,End of 2nd Period (11:10 PM EST),,0.40351,0.59649
562,0022100152,2,61,65,,End of 2nd Period (11:10 PM EST),,0.40351,0.59649
563,0022100152,2,61,65,,End of 2nd Period (11:10 PM EST),,0.40351,0.59649
564,0022100152,3,61,65,,Start of 3rd Period (11:25 PM EST),,0.40351,0.59649
565,0022100152,3,61,65,,,MISS Hunter 20' Jump Shot,0.4023,0.5977
566,0022100152,3,61,65,Poole REBOUND (Off:0 Def:1),,,0.42788,0.57212
567,0022100152,3,61,65,MISS Poole 24' 3PT Jump Shot,,,0.42656,0.57344
568,0022100152,3,61,65,,,Capela REBOUND (Off:1 Def:3),0.40057,0.59943
569,0022100152,3,61,67,,,Young 12' Driving Floating Jump Shot (23 PTS),0.35136,0.64864
570,0022100152,3,61,67,MISS Curry 31' 3PT Pullup Jump Shot,,,0.3499,0.6501
571,0022100152,3,61,67,,,Collins REBOUND (Off:0 Def:2),0.32595,0.67405
572,0022100152,3,61,67,Wiggins STEAL (1 STL),,Young Bad Pass Turnover (P2.T6),0.34799,0.65201
573,0022100152,3,64,67,Poole 27' 3PT Running Pull-Up Jump Shot (7 PTS) (Curry 5 AST),,,0.43553,0.56447
574,0022100152,3,64,67,,,MISS Capela 4' Layup,0.43409,0.56591
575,0022100152,3,64,67,Curry REBOUND (Off:2 Def:3),,,0.46017,0.53983
576,0022100152,3,64,67,Curry Out of Bounds Lost Ball Turnover (P1.T7),,,0.43366,0.56634
577,0022100152,3,64,69,,,Bogdanovic 3' Cutting Layup Shot (12 PTS) (Young 8 AST),0.38061,0.61939
578,0022100152,3,67,69,Wiggins 3PT Jump Shot (13 PTS) (Curry 6 AST),,,0.47196,0.52804
579,0022100152,3,67,69,,,MISS Bogdanovic 27' 3PT Running Jump Shot,0.47157,0.52843
580,0022100152,3,67,69,Looney REBOUND (Off:1 Def:3),,,0.49795,0.50205
581,0022100152,3,67,69,Wiggins Lost Ball Turnover (P1.T8),,Hunter STEAL (1 STL),0.47112,0.52888
582,0022100152,3,67,69,Curry BLOCK (1 BLK),,MISS Young 9' Running Layup,0.47101,0.52899
583,0022100152,3,67,69,,,Hawks Rebound,0.47095,0.52905
584,0022100152,3,67,69,,,Hawks Rebound,0.47095,0.52905
585,0022100152,3,67,71,,,Capela 8' Floating Jump Shot (2 PTS) (Bogdanovic 1 AST),0.4157,0.5843
586,0022100152,3,67,71,MISS Green 19' Jump Shot,,,0.41422,0.58578
587,0022100152,3,67,71,Green REBOUND (Off:4 Def:2),,,0.41396,0.58604
588,0022100152,3,67,71,Green REBOUND (Off:4 Def:2),,,0.41396,0.58604
589,0022100152,3,67,71,,,Bogdanovic P.FOUL (P1.T1) (J.Capers),0.41378,0.58622
590,0022100152,3,70,71,Curry 29' 3PT Jump Shot (27 PTS) (Green 5 AST),,,0.51059,0.48941
591,0022100152,3,70,73,,,Young 19' Pullup Jump Shot (25 PTS),0.45321,0.54679
592,0022100152,3,70,73,,,Young S.FOUL (P2.T2) (M.Kogut),0.45227,0.54773
593,0022100152,3,71,73,,,Young S.FOUL (P2.T2) (M.Kogut),0.49413,0.50587
594,0022100152,3,72,73,,,Young S.FOUL (P2.T2) (M.Kogut),0.53606,0.46394
595,0022100152,3,73,73,,,Young S.FOUL (P2.T2) (M.Kogut),0.55142,0.44858
596,0022100152,3,70,73,Curry Free Throw 1 of 3 (28 PTS),,,0.45227,0.54773
597,0022100152,3,71,73,Curry Free Throw 1 of 3 (28 PTS),,,0.49413,0.50587
598,0022100152,3,72,73,Curry Free Throw 1 of 3 (28 PTS),,,0.53606,0.46394
599,0022100152,3,73,73,Curry Free Throw 1 of 3 (28 PTS),,,0.55142,0.44858
600,0022100152,3,70,73,Curry Free Throw 2 of 3 (29 PTS),,,0.45227,0.54773
601,0022100152,3,71,73,Curry Free Throw 2 of 3 (29 PTS),,,0.49413,0.50587
602,0022100152,3,72,73,Curry Free Throw 2 of 3 (29 PTS),,,0.53606,0.46394
603,0022100152,3,73,73,Curry Free Throw 2 of 3 (29 PTS),,,0.55142,0.44858
604,0022100152,3,70,73,Curry Free Throw 3 of 3 (30 PTS),,,0.45227,0.54773
605,0022100152,3,71,73,Curry Free Throw 3 of 3 (30 PTS),,,0.49413,0.50587
606,0022100152,3,72,73,Curry Free Throw 3 of 3 (30 PTS),,,0.53606,0.46394
607,0022100152,3,73,73,Curry Free Throw 3 of 3 (30 PTS),,,0.55142,0.44858
608,0022100152,3,73,75,,,Hunter 18' Pullup Jump Shot (2 PTS) (Collins 1 AST),0.49334,0.50666
609,0022100152,3,73,75,Curry Out of Bounds - Bad Pass Turnover Turnover (P2.T9),,,0.46652,0.53348
610,0022100152,3,73,75,,,MISS Capela 7' Floating Jump Shot,0.46535,0.53465
611,0022100152,3,73,75,WARRIORS Rebound,,,0.49176,0.50824
612,0022100152,3,73,75,WARRIORS Rebound,,,0.49176,0.50824
613,0022100152,3,75,75,Poole 3' Running Finger Roll Layup (9 PTS) (Curry 7 AST),,,0.55038,0.44962
614,0022100152,3,75,75,Poole 3' Running Finger Roll Layup (9 PTS) (Curry 7 AST),,,0.55038,0.44962
615,0022100152,3,75,75,,,Hawks Timeout: Regular (Reg.3 Short 0),0.55038,0.44962
616,0022100152,3,75,75,,,Hawks Timeout: Regular (Reg.3 Short 0),0.55038,0.44962
617,0022100152,3,75,77,,,Hunter 17' Pullup Jump Shot (4 PTS),0.49064,0.50936
618,0022100152,3,75,77,MISS Curry 11' Driving Floating Jump Shot,,,0.48957,0.51043
619,0022100152,3,75,77,,,Capela REBOUND (Off:1 Def:4),0.463,0.537
620,0022100152,3,75,77,,,MISS Hunter 24' 3PT Jump Shot,0.46227,0.53773
621,0022100152,3,75,77,Poole REBOUND (Off:0 Def:2),,,0.48856,0.51144
622,0022100152,3,77,77,Poole 3' Driving Finger Roll Layup (11 PTS),,,0.54899,0.45101
623,0022100152,3,77,77,,,Capela Out of Bounds Lost Ball Turnover (P1.T7),0.57479,0.42521
624,0022100152,3,79,77,Looney 4' Turnaround Hook Shot (2 PTS) (Curry 8 AST),,,0.63371,0.36629
625,0022100152,3,79,79,,,Bogdanovic 4' Driving Reverse Layup (14 PTS),0.57408,0.42592
626,0022100152,3,81,79,Curry 4' Reverse Layup (32 PTS) (Green 6 AST),,,0.63403,0.36597
627,0022100152,3,81,79,,,MISS Collins 27' 3PT Jump Shot,0.63415,0.36585
628,0022100152,3,81,79,Poole REBOUND (Off:0 Def:3),,,0.65842,0.34158
629,0022100152,3,83,79,Poole 10' Driving Finger Roll Layup (13 PTS),,,0.7133,0.2867
630,0022100152,3,83,82,,,Young 28' 3PT Pullup Jump Shot (28 PTS),0.61676,0.38324
631,0022100152,3,83,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.61673,0.38327
632,0022100152,3,84,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.65867,0.34133
633,0022100152,3,84,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.65867,0.34133
634,0022100152,3,84,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.65867,0.34133
635,0022100152,3,84,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.65867,0.34133
636,0022100152,3,84,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.65867,0.34133
637,0022100152,3,85,82,,,Bogdanovic S.FOUL (P2.T3) (M.Kogut),0.67545,0.32455
638,0022100152,3,83,82,Looney Free Throw 1 of 2 (3 PTS),,,0.61673,0.38327
639,0022100152,3,84,82,Looney Free Throw 1 of 2 (3 PTS),,,0.65867,0.34133
640,0022100152,3,84,82,Looney Free Throw 1 of 2 (3 PTS),,,0.65867,0.34133
641,0022100152,3,84,82,Looney Free Throw 1 of 2 (3 PTS),,,0.65867,0.34133
642,0022100152,3,84,82,Looney Free Throw 1 of 2 (3 PTS),,,0.65867,0.34133
643,0022100152,3,84,82,Looney Free Throw 1 of 2 (3 PTS),,,0.65867,0.34133
644,0022100152,3,85,82,Looney Free Throw 1 of 2 (3 PTS),,,0.67545,0.32455
645,0022100152,3,83,82,SUB: Payton II FOR Green,,,0.61673,0.38327
646,0022100152,3,84,82,SUB: Payton II FOR Green,,,0.65867,0.34133
647,0022100152,3,84,82,SUB: Payton II FOR Green,,,0.65867,0.34133
648,0022100152,3,84,82,SUB: Payton II FOR Green,,,0.65867,0.34133
649,0022100152,3,84,82,SUB: Payton II FOR Green,,,0.65867,0.34133
650,0022100152,3,84,82,SUB: Payton II FOR Green,,,0.65867,0.34133
651,0022100152,3,85,82,SUB: Payton II FOR Green,,,0.67545,0.32455
652,0022100152,3,83,82,SUB: Bjelica FOR Curry,,,0.61673,0.38327
653,0022100152,3,84,82,SUB: Bjelica FOR Curry,,,0.65867,0.34133
654,0022100152,3,84,82,SUB: Bjelica FOR Curry,,,0.65867,0.34133
655,0022100152,3,84,82,SUB: Bjelica FOR Curry,,,0.65867,0.34133
656,0022100152,3,84,82,SUB: Bjelica FOR Curry,,,0.65867,0.34133
657,0022100152,3,84,82,SUB: Bjelica FOR Curry,,,0.65867,0.34133
658,0022100152,3,85,82,SUB: Bjelica FOR Curry,,,0.67545,0.32455
659,0022100152,3,83,82,,,SUB: Huerter FOR Hunter,0.61673,0.38327
660,0022100152,3,84,82,,,SUB: Huerter FOR Hunter,0.65867,0.34133
661,0022100152,3,84,82,,,SUB: Huerter FOR Hunter,0.65867,0.34133
662,0022100152,3,84,82,,,SUB: Huerter FOR Hunter,0.65867,0.34133
663,0022100152,3,84,82,,,SUB: Huerter FOR Hunter,0.65867,0.34133
664,0022100152,3,84,82,,,SUB: Huerter FOR Hunter,0.65867,0.34133
665,0022100152,3,85,82,,,SUB: Huerter FOR Hunter,0.67545,0.32455
666,0022100152,3,83,82,,,SUB: Gallinari FOR Capela,0.61673,0.38327
667,0022100152,3,84,82,,,SUB: Gallinari FOR Capela,0.65867,0.34133
668,0022100152,3,84,82,,,SUB: Gallinari FOR Capela,0.65867,0.34133
669,0022100152,3,84,82,,,SUB: Gallinari FOR Capela,0.65867,0.34133
670,0022100152,3,84,82,,,SUB: Gallinari FOR Capela,0.65867,0.34133
671,0022100152,3,84,82,,,SUB: Gallinari FOR Capela,0.65867,0.34133
672,0022100152,3,85,82,,,SUB: Gallinari FOR Capela,0.67545,0.32455
673,0022100152,3,83,82,Looney Free Throw 2 of 2 (4 PTS),,,0.61673,0.38327
674,0022100152,3,84,82,Looney Free Throw 2 of 2 (4 PTS),,,0.65867,0.34133
675,0022100152,3,84,82,Looney Free Throw 2 of 2 (4 PTS),,,0.65867,0.34133
676,0022100152,3,84,82,Looney Free Throw 2 of 2 (4 PTS),,,0.65867,0.34133
677,0022100152,3,84,82,Looney Free Throw 2 of 2 (4 PTS),,,0.65867,0.34133
678,0022100152,3,84,82,Looney Free Throw 2 of 2 (4 PTS),,,0.65867,0.34133
679,0022100152,3,85,82,Looney Free Throw 2 of 2 (4 PTS),,,0.67545,0.32455
680,0022100152,3,85,82,,,MISS Gallinari 3PT Jump Shot,0.67579,0.32421
681,0022100152,3,85,82,Looney REBOUND (Off:1 Def:4),,,0.69864,0.30136
682,0022100152,3,87,82,Looney 3' Driving Layup (6 PTS) (Poole 2 AST),,,0.75095,0.24905
683,0022100152,3,87,82,,,MISS Gallinari 9' Driving Floating Jump Shot,0.75191,0.24809
684,0022100152,3,87,82,Looney REBOUND (Off:1 Def:5),,,0.77126,0.22874
685,0022100152,3,87,82,MISS Poole 27' 3PT Jump Shot,,,0.77148,0.22852
686,0022100152,3,87,82,Payton II REBOUND (Off:1 Def:2),,,0.77156,0.22844
687,0022100152,3,87,82,MISS Poole 8' Driving Floating Bank Jump Shot,,,0.77208,0.22792
688,0022100152,3,87,82,,,Gallinari REBOUND (Off:0 Def:2),0.75296,0.24704
689,0022100152,3,87,82,,,MISS Young 10' Driving Floating Jump Shot,0.75337,0.24663
690,0022100152,3,87,82,Wiggins REBOUND (Off:1 Def:3),,,0.77264,0.22736
691,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
692,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
693,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
694,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
695,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
696,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
697,0022100152,3,87,82,WARRIORS Timeout: Regular (Full 3 Short 0),,,0.77285,0.22715
698,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
699,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
700,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
701,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
702,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
703,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
704,0022100152,3,87,82,SUB: Green FOR Poole,,,0.77285,0.22715
705,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
706,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
707,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
708,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
709,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
710,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
711,0022100152,3,87,82,SUB: Iguodala FOR Looney,,,0.77285,0.22715
712,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
713,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
714,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
715,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
716,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
717,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
718,0022100152,3,87,82,SUB: Curry FOR Wiggins,,,0.77285,0.22715
719,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
720,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
721,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
722,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
723,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
724,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
725,0022100152,3,87,82,,,SUB: Capela FOR Young,0.77285,0.22715
726,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
727,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
728,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
729,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
730,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
731,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
732,0022100152,3,87,82,,,SUB: Reddish FOR Bogdanovic,0.77285,0.22715
733,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
734,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
735,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
736,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
737,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
738,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
739,0022100152,3,87,82,,,SUB: Wright FOR Collins,0.77285,0.22715
740,0022100152,3,87,82,MISS Curry 26' 3PT Jump Shot,,,0.77307,0.22693
741,0022100152,3,87,82,,,Gallinari REBOUND (Off:0 Def:3),0.75401,0.24599
742,0022100152,3,87,82,,,Wright Out of Bounds - Bad Pass Turnover Turnover (P1.T8),0.7735,0.2265
743,0022100152,3,87,82,Green Out of Bounds - Bad Pass Turnover Turnover (P2.T10),,,0.75496,0.24504
744,0022100152,3,87,82,,,MISS Gallinari 17' Jump Shot,0.75582,0.24418
745,0022100152,3,87,82,Bjelica REBOUND (Off:0 Def:1),,,0.77495,0.22505
746,0022100152,3,87,82,Green Out of Bounds - Bad Pass Turnover Turnover (P3.T11),,,0.75636,0.24364
747,0022100152,3,87,82,Green STEAL (2 STL),,Reddish Lost Ball Turnover (P2.T9),0.7761,0.2239
748,0022100152,3,89,82,Iguodala 1' Running Alley Oop Dunk Shot (4 PTS) (Green 7 AST),,,0.82121,0.17879
749,0022100152,3,89,85,,,Reddish 27' 3PT Step Back Jump Shot (3 PTS),0.74164,0.25836
750,0022100152,3,91,85,Curry 17' Pullup Jump Shot (34 PTS),,,0.79261,0.20739
751,0022100152,3,91,85,Curry 17' Pullup Jump Shot (34 PTS),,,0.80952,0.19048
752,0022100152,3,91,85,Curry 17' Pullup Jump Shot (34 PTS),,,0.80952,0.19048
753,0022100152,3,92,85,Curry 17' Pullup Jump Shot (34 PTS),,,0.82287,0.17713
754,0022100152,3,91,85,,,Huerter S.FOUL (P3.T4) (M.Kogut),0.79261,0.20739
755,0022100152,3,91,85,,,Huerter S.FOUL (P3.T4) (M.Kogut),0.80952,0.19048
756,0022100152,3,91,85,,,Huerter S.FOUL (P3.T4) (M.Kogut),0.80952,0.19048
757,0022100152,3,92,85,,,Huerter S.FOUL (P3.T4) (M.Kogut),0.82287,0.17713
758,0022100152,3,91,85,SUB: Toscano-Anderson FOR Green,,,0.79261,0.20739
759,0022100152,3,91,85,SUB: Toscano-Anderson FOR Green,,,0.80952,0.19048
760,0022100152,3,91,85,SUB: Toscano-Anderson FOR Green,,,0.80952,0.19048
761,0022100152,3,92,85,SUB: Toscano-Anderson FOR Green,,,0.82287,0.17713
762,0022100152,3,91,85,Curry Free Throw 1 of 1 (35 PTS),,,0.79261,0.20739
763,0022100152,3,91,85,Curry Free Throw 1 of 1 (35 PTS),,,0.80952,0.19048
764,0022100152,3,91,85,Curry Free Throw 1 of 1 (35 PTS),,,0.80952,0.19048
765,0022100152,3,92,85,Curry Free Throw 1 of 1 (35 PTS),,,0.82287,0.17713
766,0022100152,3,92,85,Toscano-Anderson P.FOUL (P2.T1) (M.Myers),,,0.82359,0.17641
767,0022100152,3,92,85,Toscano-Anderson P.FOUL (P2.T1) (M.Myers),,,0.82359,0.17641
768,0022100152,3,92,85,,,SUB: S. Hill FOR Capela,0.82359,0.17641
769,0022100152,3,92,85,,,SUB: S. Hill FOR Capela,0.82359,0.17641
770,0022100152,3,92,85,,,MISS Wright 26' 3PT Step Back Jump Shot,0.82431,0.17569
771,0022100152,3,92,85,Payton II REBOUND (Off:1 Def:3),,,0.83925,0.16075
772,0022100152,3,95,85,Curry 29' 3PT Jump Shot (38 PTS),,,0.89485,0.10515
773,0022100152,3,95,85,Curry STEAL (1 STL),,Huerter Lost Ball Turnover (P2.T10),0.90512,0.09488
774,0022100152,3,95,85,,,Huerter Personal Take Foul (P4.PN) (M.Kogut),0.90517,0.09483
775,0022100152,3,96,85,,,Huerter Personal Take Foul (P4.PN) (M.Kogut),0.92089,0.07911
776,0022100152,3,97,85,,,Huerter Personal Take Foul (P4.PN) (M.Kogut),0.92737,0.07263
777,0022100152,3,95,85,Curry Free Throw 1 of 2 (39 PTS),,,0.90517,0.09483
778,0022100152,3,96,85,Curry Free Throw 1 of 2 (39 PTS),,,0.92089,0.07911
779,0022100152,3,97,85,Curry Free Throw 1 of 2 (39 PTS),,,0.92737,0.07263
780,0022100152,3,95,85,Curry Free Throw 2 of 2 (40 PTS),,,0.90517,0.09483
781,0022100152,3,96,85,Curry Free Throw 2 of 2 (40 PTS),,,0.92089,0.07911
782,0022100152,3,97,85,Curry Free Throw 2 of 2 (40 PTS),,,0.92737,0.07263
783,0022100152,3,97,85,,,MISS Huerter 11' Pullup Jump Shot,0.92799,0.07201
784,0022100152,3,97,85,Bjelica REBOUND (Off:0 Def:2),,,0.93485,0.06515
785,0022100152,3,97,85,,,Huerter P.FOUL (P5.PN) (M.Myers),0.93511,0.06489
786,0022100152,3,98,85,,,Huerter P.FOUL (P5.PN) (M.Myers),0.94624,0.05376
787,0022100152,3,98,85,,,Huerter P.FOUL (P5.PN) (M.Myers),0.94624,0.05376
788,0022100152,3,98,85,,,Huerter P.FOUL (P5.PN) (M.Myers),0.94624,0.05376
789,0022100152,3,99,85,,,Huerter P.FOUL (P5.PN) (M.Myers),0.95081,0.04919
790,0022100152,3,97,85,Curry Free Throw 1 of 2 (41 PTS),,,0.93511,0.06489
791,0022100152,3,98,85,Curry Free Throw 1 of 2 (41 PTS),,,0.94624,0.05376
792,0022100152,3,98,85,Curry Free Throw 1 of 2 (41 PTS),,,0.94624,0.05376
793,0022100152,3,98,85,Curry Free Throw 1 of 2 (41 PTS),,,0.94624,0.05376
794,0022100152,3,99,85,Curry Free Throw 1 of 2 (41 PTS),,,0.95081,0.04919
795,0022100152,3,97,85,SUB: Green FOR Bjelica,,,0.93511,0.06489
796,0022100152,3,98,85,SUB: Green FOR Bjelica,,,0.94624,0.05376
797,0022100152,3,98,85,SUB: Green FOR Bjelica,,,0.94624,0.05376
798,0022100152,3,98,85,SUB: Green FOR Bjelica,,,0.94624,0.05376
799,0022100152,3,99,85,SUB: Green FOR Bjelica,,,0.95081,0.04919
800,0022100152,3,97,85,,,SUB: Bogdanovic FOR Huerter,0.93511,0.06489
801,0022100152,3,98,85,,,SUB: Bogdanovic FOR Huerter,0.94624,0.05376
802,0022100152,3,98,85,,,SUB: Bogdanovic FOR Huerter,0.94624,0.05376
803,0022100152,3,98,85,,,SUB: Bogdanovic FOR Huerter,0.94624,0.05376
804,0022100152,3,99,85,,,SUB: Bogdanovic FOR Huerter,0.95081,0.04919
805,0022100152,3,97,85,Curry Free Throw 2 of 2 (42 PTS),,,0.93511,0.06489
806,0022100152,3,98,85,Curry Free Throw 2 of 2 (42 PTS),,,0.94624,0.05376
807,0022100152,3,98,85,Curry Free Throw 2 of 2 (42 PTS),,,0.94624,0.05376
808,0022100152,3,98,85,Curry Free Throw 2 of 2 (42 PTS),,,0.94624,0.05376
809,0022100152,3,99,85,Curry Free Throw 2 of 2 (42 PTS),,,0.95081,0.04919
810,0022100152,3,99,85,Toscano-Anderson BLOCK (1 BLK),,MISS Reddish 5' Cutting Layup Shot,0.95133,0.04867
811,0022100152,3,99,85,Curry REBOUND (Off:2 Def:4),,,0.95608,0.04392
812,0022100152,3,102,85,Toscano-Anderson 27' 3PT Jump Shot (6 PTS) (Curry 9 AST),,,0.97333,0.02667
813,0022100152,3,102,85,,,MISS Wright 52' 3PT Running Jump Shot,0.97338,0.02662
814,0022100152,3,102,85,,,Hawks Rebound,0.97341,0.02659
815,0022100152,3,102,85,,,Hawks Rebound,0.97341,0.02659
816,0022100152,3,102,85,,End of 3rd Period (11:50 PM EST),,0.97341,0.02659
817,0022100152,3,102,85,,End of 3rd Period (11:50 PM EST),,0.97341,0.02659
818,0022100152,4,102,85,,Start of 4th Period (11:52 PM EST),,0.97602,0.02398
819,0022100152,4,104,85,Toscano-Anderson 5' Alley Oop Dunk (8 PTS) (Iguodala 2 AST),,,0.98235,0.01765
820,0022100152,4,104,88,,,Bogdanovic 26' 3PT Jump Shot (17 PTS) (Gallinari 1 AST),0.97152,0.02848
821,0022100152,4,104,88,MISS Lee 27' 3PT Jump Shot,,,0.97195,0.02805
822,0022100152,4,104,88,,,Reddish REBOUND (Off:0 Def:2),0.96897,0.03103
823,0022100152,4,104,88,,,Bogdanovic Traveling Turnover (P1.T11),0.97224,0.02776
824,0022100152,4,104,88,,,Bogdanovic Traveling Turnover (P1.T11),0.97224,0.02776
825,0022100152,4,104,88,,,SUB: Collins FOR S. Hill,0.97224,0.02776
826,0022100152,4,104,88,,,SUB: Collins FOR S. Hill,0.97224,0.02776
827,0022100152,4,107,88,Curry 26' 3PT Step Back Jump Shot (45 PTS),,,0.98348,0.01652
828,0022100152,4,107,88,,,Gallinari OFF.Foul (P1) (J.Capers),0.98545,0.01455
829,0022100152,4,107,88,,,Gallinari OFF.Foul (P1) (J.Capers),0.98545,0.01455
830,0022100152,4,107,88,,,Gallinari OFF.Foul (P1) (J.Capers),0.98545,0.01455
831,0022100152,4,107,88,,,Gallinari OFF.Foul (P1) (J.Capers),0.98545,0.01455
832,0022100152,4,107,88,,,Gallinari OFF.Foul (P1) (J.Capers),0.98545,0.01455
833,0022100152,4,107,88,,,Gallinari Offensive Foul Turnover (P3.T12),0.98545,0.01455
834,0022100152,4,107,88,,,Gallinari Offensive Foul Turnover (P3.T12),0.98545,0.01455
835,0022100152,4,107,88,,,Gallinari Offensive Foul Turnover (P3.T12),0.98545,0.01455
836,0022100152,4,107,88,,,Gallinari Offensive Foul Turnover (P3.T12),0.98545,0.01455
837,0022100152,4,107,88,,,Gallinari Offensive Foul Turnover (P3.T12),0.98545,0.01455
838,0022100152,4,107,88,,,SUB: Hunter FOR Wright,0.98545,0.01455
839,0022100152,4,107,88,,,SUB: Hunter FOR Wright,0.98545,0.01455
840,0022100152,4,107,88,,,SUB: Hunter FOR Wright,0.98545,0.01455
841,0022100152,4,107,88,,,SUB: Hunter FOR Wright,0.98545,0.01455
842,0022100152,4,107,88,,,SUB: Hunter FOR Wright,0.98545,0.01455
843,0022100152,4,107,88,,,SUB: Capela FOR Gallinari,0.98545,0.01455
844,0022100152,4,107,88,,,SUB: Capela FOR Gallinari,0.98545,0.01455
845,0022100152,4,107,88,,,SUB: Capela FOR Gallinari,0.98545,0.01455
846,0022100152,4,107,88,,,SUB: Capela FOR Gallinari,0.98545,0.01455
847,0022100152,4,107,88,,,SUB: Capela FOR Gallinari,0.98545,0.01455
848,0022100152,4,107,88,,,SUB: Young FOR Reddish,0.98545,0.01455
849,0022100152,4,107,88,,,SUB: Young FOR Reddish,0.98545,0.01455
850,0022100152,4,107,88,,,SUB: Young FOR Reddish,0.98545,0.01455
851,0022100152,4,107,88,,,SUB: Young FOR Reddish,0.98545,0.01455
852,0022100152,4,107,88,,,SUB: Young FOR Reddish,0.98545,0.01455
853,0022100152,4,107,88,MISS Curry 31' 3PT Jump Shot,,,0.98572,0.01428
854,0022100152,4,107,88,,,Collins REBOUND (Off:0 Def:3),0.98418,0.01582
